well_id,well_name,month,oil_bbl,gas_mcf,days
well_076,Howard 76H,2025-02,6089.0,3869.4,29
well_076,Howard 76H,2025-03,6684.3,3059.3,31
well_076,Howard 76H,2025-04,5853.8,3034.8,31
well_076,Howard 76H,2025-05,6600.8,3888.0,31
well_076,Howard 76H,2025-06,5441.6,3486.6,31
well_076,Howard 76H,2025-07,5267.4,2526.5,31
well_076,Howard 76H,2025-08,5848.8,3440.4,29
well_076,Howard 76H,2025-09,5357.4,3510.7,30
well_076,Howard 76H,2025-10,5454.7,3194.8,31
well_076,Howard 76H,2025-11,5793.1,3144.4,31
well_076,Howard 76H,2025-12,4802.4,2622.1,28
well_076,Howard 76H,2026-01,4659.4,2865.9,29
well_076,Howard 76H,2026-02,5254.8,3248.0,28
well_076,Howard 76H,2026-03,5209.3,2748.3,31
well_076,Howard 76H,2026-04,5092.7,2919.3,30
well_076,Howard 76H,2026-05,4734.2,2497.5,28
well_077,Ward 77H,2022-06,29619.9,61461.5,29
well_077,Ward 77H,2022-07,25103.5,48980.9,28
well_077,Ward 77H,2022-08,21134.0,37786.2,29
well_077,Ward 77H,2022-09,17338.9,36509.7,23
well_077,Ward 77H,2022-10,18286.9,39451.1,30
well_077,Ward 77H,2022-11,18374.1,41971.0,29
well_077,Ward 77H,2022-12,17999.4,37465.3,30
well_077,Ward 77H,2023-01,14781.8,31774.7,31
well_077,Ward 77H,2023-02,13873.5,27638.4,29
well_077,Ward 77H,2023-03,13538.2,29413.9,30
well_077,Ward 77H,2023-04,13637.2,27513.7,30
well_077,Ward 77H,2023-05,5317.8,11112.2,13
well_077,Ward 77H,2023-06,10603.1,20048.8,28
well_077,Ward 77H,2023-07,10610.4,19842.9,29
well_077,Ward 77H,2023-08,9949.8,21682.6,31
well_077,Ward 77H,2023-09,9431.7,18245.7,31
well_077,Ward 77H,2023-10,8543.3,17332.0,28
well_077,Ward 77H,2023-11,8179.9,15563.3,29
well_077,Ward 77H,2023-12,9106.9,17177.3,31
well_077,Ward 77H,2024-01,8367.3,18022.1,31
well_077,Ward 77H,2024-02,7132.4,14125.5,29
well_077,Ward 77H,2024-03,6406.8,15787.4,28
well_077,Ward 77H,2024-04,7238.0,14208.8,30
well_077,Ward 77H,2024-05,2832.6,5280.8,12
well_077,Ward 77H,2024-06,7712.9,17881.9,30
well_077,Ward 77H,2024-07,6585.6,12606.0,31
well_077,Ward 77H,2024-08,5423.3,10489.8,28
well_077,Ward 77H,2024-09,6508.3,14245.1,31
well_077,Ward 77H,2024-10,4931.3,9530.8,28
well_077,Ward 77H,2024-11,5653.2,12685.9,31
well_077,Ward 77H,2024-12,5633.8,12087.3,29
well_077,Ward 77H,2025-01,5966.7,11782.0,31
well_077,Ward 77H,2025-02,5620.9,12078.3,28
well_077,Ward 77H,2025-03,4936.6,9927.8,30
well_077,Ward 77H,2025-04,1626.4,3322.4,10
well_077,Ward 77H,2025-05,4544.4,8860.4,30
well_077,Ward 77H,2025-06,5593.7,12524.5,31
well_077,Ward 77H,2025-07,4785.8,10371.0,29
well_077,Ward 77H,2025-08,4351.9,7537.4,29
well_077,Ward 77H,2025-09,4329.8,7687.4,31
well_077,Ward 77H,2025-10,3737.8,7690.8,28
well_077,Ward 77H,2025-11,3741.0,7447.8,28
well_077,Ward 77H,2025-12,4375.9,8673.4,29
well_077,Ward 77H,2026-01,4131.8,7770.8,29
well_077,Ward 77H,2026-02,1675.8,3116.0,12
well_077,Ward 77H,2026-03,3973.7,8281.0,29
well_077,Ward 77H,2026-04,3591.3,6931.8,31
well_077,Ward 77H,2026-05,3734.7,8564.6,31
well_078,Glasscock 78H,2023-07,12970.2,35641.8,17
well_078,Glasscock 78H,2023-08,17375.2,44527.2,28
well_078,Glasscock 78H,2023-09,16319.8,38885.0,28
well_078,Glasscock 78H,2023-10,16470.1,36528.1,31
well_078,Glasscock 78H,2023-11,13705.9,33341.5,28
well_078,Glasscock 78H,2023-12,15172.2,40347.3,30
well_078,Glasscock 78H,2024-01,13530.0,32184.6,29
well_078,Glasscock 78H,2024-02,12553.2,28237.9,30
well_078,Glasscock 78H,2024-03,10798.7,27408.6,30
well_078,Glasscock 78H,2024-04,11291.2,29164.3,29
well_078,Glasscock 78H,2024-05,11076.7,25515.6,29
well_078,Glasscock 78H,2024-06,9694.0,22961.9,29
well_078,Glasscock 78H,2024-07,9341.8,25069.9,29
well_078,Glasscock 78H,2024-08,9642.0,19951.2,29
well_078,Glasscock 78H,2024-09,9016.4,20590.2,29
well_078,Glasscock 78H,2024-10,9949.0,25478.3,31
well_078,Glasscock 78H,2024-11,9324.7,22042.0,30
well_078,Glasscock 78H,2024-12,8455.0,19597.3,31
well_078,Glasscock 78H,2025-01,7787.7,20018.3,30
well_078,Glasscock 78H,2025-02,8682.6,24066.6,31
well_078,Glasscock 78H,2025-03,7298.0,17964.6,30
well_078,Glasscock 78H,2025-04,7127.7,17680.4,28
well_078,Glasscock 78H,2025-05,6609.2,18398.8,29
well_078,Glasscock 78H,2025-06,7133.1,15315.2,31
well_078,Glasscock 78H,2025-07,5907.0,14981.6,28
well_078,Glasscock 78H,2025-08,6300.0,13221.5,29
well_078,Glasscock 78H,2025-09,6888.6,16730.4,30
well_078,Glasscock 78H,2025-10,5549.5,14065.0,28
well_078,Glasscock 78H,2025-11,5581.2,14442.5,29
well_078,Glasscock 78H,2025-12,5896.8,14729.1,28
well_078,Glasscock 78H,2026-01,5783.0,12928.2,31
well_078,Glasscock 78H,2026-02,6286.4,16641.5,31
well_078,Glasscock 78H,2026-03,5537.8,13385.3,30
well_078,Glasscock 78H,2026-04,5848.4,14434.2,29
well_078,Glasscock 78H,2026-05,5624.5,12898.3,31
well_079,Culberson 79H,2024-08,31534.0,69462.5,29
well_079,Culberson 79H,2024-09,29409.3,72839.0,30
well_079,Culberson 79H,2024-10,25815.4,68664.3,29
well_079,Culberson 79H,2024-11,26637.6,66932.6,28
well_079,Culberson 79H,2024-12,22566.2,56818.0,28
well_079,Culberson 79H,2025-01,22095.6,49403.9,31
well_079,Culberson 79H,2025-02,19742.5,45623.9,31
well_079,Culberson 79H,2025-03,18127.1,41845.3,30
well_079,Culberson 79H,2025-04,16595.2,39533.5,28
well_079,Culberson 79H,2025-05,18429.1,43764.6,30
well_079,Culberson 79H,2025-06,15779.1,37913.1,28
well_079,Culberson 79H,2025-07,15885.7,40025.3,29
well_079,Culberson 79H,2025-08,14773.0,34850.6,30
well_079,Culberson 79H,2025-09,12791.7,30202.9,30
well_079,Culberson 79H,2025-10,14976.4,33931.3,31
well_079,Culberson 79H,2025-11,12503.1,31734.8,28
well_079,Culberson 79H,2025-12,13204.6,31437.2,29
well_079,Culberson 79H,2026-01,11997.6,30226.7,29
well_079,Culberson 79H,2026-02,10839.3,24277.8,28
well_079,Culberson 79H,2026-03,10619.6,24386.1,28
well_079,Culberson 79H,2026-04,9884.1,22623.2,28
well_079,Culberson 79H,2026-05,11756.5,32484.0,31
well_080,Martin 80H,2021-09,44548.6,35256.1,31
well_080,Martin 80H,2021-10,39262.8,30418.6,30
well_080,Martin 80H,2021-11,34029.2,29310.2,29
well_080,Martin 80H,2021-12,32034.9,27993.1,30
well_080,Martin 80H,2022-01,33682.4,26307.4,31
well_080,Martin 80H,2022-02,29992.9,25400.0,29
well_080,Martin 80H,2022-03,29451.2,23118.9,30
well_080,Martin 80H,2022-04,28121.0,21228.9,31
well_080,Martin 80H,2022-05,22838.0,20562.9,28
well_080,Martin 80H,2022-06,21455.9,17008.7,29
well_080,Martin 80H,2022-07,19135.1,15704.3,28
well_080,Martin 80H,2022-08,22134.8,18375.0,30
well_080,Martin 80H,2022-09,21446.1,15205.3,31
well_080,Martin 80H,2022-10,17673.2,14421.8,31
well_080,Martin 80H,2022-11,9908.5,6786.2,16
well_080,Martin 80H,2022-12,15781.5,12730.4,29
well_080,Martin 80H,2023-01,17208.0,15099.7,30
well_080,Martin 80H,2023-02,13938.1,11492.0,29
well_080,Martin 80H,2023-03,14373.2,9715.1,28
well_080,Martin 80H,2023-04,6752.5,4886.1,13
well_080,Martin 80H,2023-05,14175.2,10689.3,29
well_080,Martin 80H,2023-06,14459.5,13053.4,30
well_080,Martin 80H,2023-07,13578.6,11493.4,30
well_080,Martin 80H,2023-08,5232.7,4164.6,13
well_080,Martin 80H,2023-09,12763.6,11108.4,31
well_080,Martin 80H,2023-10,12448.8,10767.2,30
well_080,Martin 80H,2023-11,11561.2,9498.3,30
well_080,Martin 80H,2023-12,11855.8,8281.9,28
well_080,Martin 80H,2024-01,11809.3,8504.5,31
well_080,Martin 80H,2024-02,9790.7,8140.4,31
well_080,Martin 80H,2024-03,10683.9,9254.9,31
well_080,Martin 80H,2024-04,10752.5,8167.7,28
well_080,Martin 80H,2024-05,8966.0,7095.7,28
well_080,Martin 80H,2024-06,8549.8,6554.3,30
well_080,Martin 80H,2024-07,10475.3,9475.8,31
well_080,Martin 80H,2024-08,9625.2,7330.1,29
well_080,Martin 80H,2024-09,9625.2,7622.1,30
well_080,Martin 80H,2024-10,8237.8,6055.9,28
well_080,Martin 80H,2024-11,7646.8,6103.7,31
well_080,Martin 80H,2024-12,7906.4,6811.9,28
well_080,Martin 80H,2025-01,8522.4,7321.5,31
well_080,Martin 80H,2025-02,7221.1,5632.7,28
well_080,Martin 80H,2025-03,7740.4,5146.7,28
well_080,Martin 80H,2025-04,7869.5,6676.3,31
well_080,Martin 80H,2025-05,8500.0,6477.6,30
well_080,Martin 80H,2025-06,8193.6,6906.2,29
well_080,Martin 80H,2025-07,7459.0,6123.3,30
well_080,Martin 80H,2025-08,6112.9,4644.6,28
well_080,Martin 80H,2025-09,7990.7,6941.0,30
well_080,Martin 80H,2025-10,6170.5,5448.4,29
well_080,Martin 80H,2025-11,7356.3,6203.5,30
well_080,Martin 80H,2025-12,5972.1,4508.9,28
well_080,Martin 80H,2026-01,6357.0,4825.2,28
well_080,Martin 80H,2026-02,6935.3,4728.4,30
well_080,Martin 80H,2026-03,7036.1,5997.9,30
well_080,Martin 80H,2026-04,6982.5,5692.5,31
well_080,Martin 80H,2026-05,4905.4,4010.0,23
well_081,Reeves 81H,2022-10,14352.9,21071.8,30
well_081,Reeves 81H,2022-11,13426.3,17456.3,29
well_081,Reeves 81H,2022-12,5595.0,6493.2,13
well_081,Reeves 81H,2023-01,3256.4,3629.1,8
well_081,Reeves 81H,2023-02,11450.2,15406.5,30
well_081,Reeves 81H,2023-03,11257.9,14718.7,30
well_081,Reeves 81H,2023-04,8702.1,13710.8,28
well_081,Reeves 81H,2023-05,8790.5,11422.5,31
well_081,Reeves 81H,2023-06,3491.1,5252.4,12
well_081,Reeves 81H,2023-07,8749.8,12808.5,31
well_081,Reeves 81H,2023-08,7587.8,10014.8,30
well_081,Reeves 81H,2023-09,6973.8,10951.1,28
well_081,Reeves 81H,2023-10,7843.0,10774.5,30
well_081,Reeves 81H,2023-11,6378.6,8195.6,29
well_081,Reeves 81H,2023-12,6577.1,9324.8,30
well_081,Reeves 81H,2024-01,5942.1,7744.6,30
well_081,Reeves 81H,2024-02,6504.2,8744.9,31
well_081,Reeves 81H,2024-03,6171.9,9062.0,31
well_081,Reeves 81H,2024-04,6051.8,10459.7,31
well_081,Reeves 81H,2024-05,6123.6,8262.9,30
well_081,Reeves 81H,2024-06,5581.9,8068.0,28
well_081,Reeves 81H,2024-07,5424.9,6788.7,29
well_081,Reeves 81H,2024-08,5315.9,6450.8,30
well_081,Reeves 81H,2024-09,5122.7,7456.4,30
well_081,Reeves 81H,2024-10,4806.6,6000.0,28
well_081,Reeves 81H,2024-11,4100.4,5843.7,31
well_081,Reeves 81H,2024-12,4438.5,6217.3,30
well_081,Reeves 81H,2025-01,4659.9,6140.0,28
well_081,Reeves 81H,2025-02,4407.1,6923.6,30
well_081,Reeves 81H,2025-03,4469.8,6084.5,30
well_081,Reeves 81H,2025-04,4380.6,6187.6,30
well_081,Reeves 81H,2025-05,3724.7,5273.4,29
well_081,Reeves 81H,2025-06,1963.1,2857.0,14
well_081,Reeves 81H,2025-07,3712.2,5579.3,28
well_081,Reeves 81H,2025-08,2310.8,3091.2,19
well_081,Reeves 81H,2025-09,3600.7,4847.6,28
well_081,Reeves 81H,2025-10,3659.4,5112.5,30
well_081,Reeves 81H,2025-11,3552.3,4639.9,30
well_081,Reeves 81H,2025-12,3288.8,4642.6,29
well_081,Reeves 81H,2026-01,3669.7,5157.0,30
well_081,Reeves 81H,2026-02,3321.0,4723.6,29
well_081,Reeves 81H,2026-03,3637.2,4818.6,31
well_081,Reeves 81H,2026-04,3261.1,3880.0,29
well_081,Reeves 81H,2026-05,3178.8,3753.1,30
well_082,Midland 82H,2023-11,12940.0,10302.8,30
well_082,Midland 82H,2023-12,9114.4,6873.0,29
well_082,Midland 82H,2024-01,9640.4,6301.8,31
well_082,Midland 82H,2024-02,8843.1,5692.1,30
well_082,Midland 82H,2024-03,8479.0,6958.5,29
well_082,Midland 82H,2024-04,6948.9,4717.6,28
well_082,Midland 82H,2024-05,6968.1,5678.2,28
well_082,Midland 82H,2024-06,5318.7,3741.8,28
well_082,Midland 82H,2024-07,5107.1,4374.7,28
well_082,Midland 82H,2024-08,5487.8,4064.6,30
well_082,Midland 82H,2024-09,4753.9,3768.4,28
well_082,Midland 82H,2024-10,4653.7,3378.6,29
well_082,Midland 82H,2024-11,4528.9,3788.2,29
well_082,Midland 82H,2024-12,4788.0,3958.2,29
well_082,Midland 82H,2025-01,4471.1,3339.4,29
well_082,Midland 82H,2025-02,4434.0,3642.9,31
well_082,Midland 82H,2025-03,3579.6,2858.5,31
well_082,Midland 82H,2025-04,4075.4,3006.4,29
well_082,Midland 82H,2025-05,4012.6,3271.8,30
well_082,Midland 82H,2025-06,3157.8,2242.9,29
well_082,Midland 82H,2025-07,3387.2,2583.4,30
well_082,Midland 82H,2025-08,3461.6,2882.3,30
well_082,Midland 82H,2025-09,1970.2,1257.4,18
well_082,Midland 82H,2025-10,3310.4,2481.0,29
well_082,Midland 82H,2025-11,2884.2,1826.5,29
well_082,Midland 82H,2025-12,3140.2,2267.6,31
well_082,Midland 82H,2026-01,2841.9,2362.2,29
well_082,Midland 82H,2026-02,2658.5,1943.7,29
well_082,Midland 82H,2026-03,2812.4,2328.2,28
well_082,Midland 82H,2026-04,2489.6,1942.5,30
well_082,Midland 82H,2026-05,2557.2,1951.8,28
well_083,Loving 83H,2024-12,18438.6,19286.6,28
well_083,Loving 83H,2025-01,16191.5,18427.1,28
well_083,Loving 83H,2025-02,14902.0,15517.8,30
well_083,Loving 83H,2025-03,12516.6,14878.2,28
well_083,Loving 83H,2025-04,12309.7,13166.2,28
well_083,Loving 83H,2025-05,12691.6,12074.1,28
well_083,Loving 83H,2025-06,11125.0,11785.8,30
well_083,Loving 83H,2025-07,9844.3,11557.8,30
well_083,Loving 83H,2025-08,11031.4,12166.6,31
well_083,Loving 83H,2025-09,10384.1,10673.3,30
well_083,Loving 83H,2025-10,8355.2,10526.2,30
well_083,Loving 83H,2025-11,9474.9,12442.0,31
well_083,Loving 83H,2025-12,6700.4,8104.2,29
well_083,Loving 83H,2026-01,6713.5,6870.7,29
well_083,Loving 83H,2026-02,6412.4,6828.1,28
well_083,Loving 83H,2026-03,6442.5,6214.6,29
well_083,Loving 83H,2026-04,2032.4,2224.0,9
well_083,Loving 83H,2026-05,5874.8,6085.1,31
well_084,Howard 84H,2021-01,10172.2,5690.7,30
well_084,Howard 84H,2021-02,8946.9,5356.0,30
well_084,Howard 84H,2021-03,7835.5,4620.8,30
well_084,Howard 84H,2021-04,7484.0,4063.9,29
well_084,Howard 84H,2021-05,6012.3,3748.1,30
well_084,Howard 84H,2021-06,6655.4,4279.3,31
well_084,Howard 84H,2021-07,6755.9,4067.7,31
well_084,Howard 84H,2021-08,4954.0,2725.4,28
well_084,Howard 84H,2021-09,4974.0,3224.8,30
well_084,Howard 84H,2021-10,4868.2,2708.7,29
well_084,Howard 84H,2021-11,4438.4,2941.1,28
well_084,Howard 84H,2021-12,3990.4,2588.1,28
well_084,Howard 84H,2022-01,3731.7,2416.7,28
well_084,Howard 84H,2022-02,2408.7,1464.1,19
well_084,Howard 84H,2022-03,3802.1,2356.8,30
well_084,Howard 84H,2022-04,3783.2,2475.7,30
well_084,Howard 84H,2022-05,3338.0,2014.8,28
well_084,Howard 84H,2022-06,1553.8,857.5,13
well_084,Howard 84H,2022-07,3301.4,1684.5,31
well_084,Howard 84H,2022-08,3022.6,1785.9,31
well_084,Howard 84H,2022-09,3123.7,1713.3,31
well_084,Howard 84H,2022-10,2740.8,1448.3,30
well_084,Howard 84H,2022-11,2051.9,1320.0,21
well_084,Howard 84H,2022-12,2829.9,1834.6,30
well_084,Howard 84H,2023-01,2565.6,1511.9,29
well_084,Howard 84H,2023-02,1431.6,852.3,18
well_084,Howard 84H,2023-03,2406.0,1595.4,30
well_084,Howard 84H,2023-04,2274.5,1589.5,28
well_084,Howard 84H,2023-05,2089.3,1402.5,28
well_084,Howard 84H,2023-06,2431.7,1398.4,30
well_084,Howard 84H,2023-07,2070.6,1321.6,28
well_084,Howard 84H,2023-08,2258.8,1404.9,29
well_084,Howard 84H,2023-09,2138.8,1282.6,31
well_084,Howard 84H,2023-10,2243.4,1283.0,31
well_084,Howard 84H,2023-11,2006.4,1141.7,28
well_084,Howard 84H,2023-12,2039.9,1152.1,31
well_084,Howard 84H,2024-01,2119.9,1404.5,30
well_084,Howard 84H,2024-02,1843.3,1049.9,30
well_084,Howard 84H,2024-03,1610.1,973.6,28
well_084,Howard 84H,2024-04,1330.0,864.6,23
well_084,Howard 84H,2024-05,1694.6,986.5,29
well_084,Howard 84H,2024-06,1607.7,958.1,31
well_084,Howard 84H,2024-07,1522.1,810.6,29
well_084,Howard 84H,2024-08,1599.1,1010.2,30
well_084,Howard 84H,2024-09,1578.3,951.4,30
well_084,Howard 84H,2024-10,1418.0,825.3,28
well_084,Howard 84H,2024-11,1560.9,1066.1,31
well_084,Howard 84H,2024-12,1561.8,943.5,29
well_084,Howard 84H,2025-01,1604.0,869.9,31
well_084,Howard 84H,2025-02,1558.3,902.6,31
well_084,Howard 84H,2025-03,1452.7,861.1,31
well_084,Howard 84H,2025-04,1495.6,1113.6,31
well_084,Howard 84H,2025-05,1293.7,791.4,30
well_084,Howard 84H,2025-06,1579.8,1074.5,31
well_084,Howard 84H,2025-07,389.7,222.7,9
well_084,Howard 84H,2025-08,1262.3,727.6,29
well_084,Howard 84H,2025-09,1212.4,855.3,30
well_084,Howard 84H,2025-10,1086.4,634.4,30
well_084,Howard 84H,2025-11,1369.4,870.2,31
well_084,Howard 84H,2025-12,1208.6,687.1,29
well_084,Howard 84H,2026-01,1223.2,736.7,29
well_084,Howard 84H,2026-02,1133.2,622.4,29
well_084,Howard 84H,2026-03,1128.6,654.7,31
well_084,Howard 84H,2026-04,1091.0,588.9,30
well_084,Howard 84H,2026-05,1058.0,703.2,28
well_085,Ward 85H,2022-02,32155.3,47579.2,31
well_085,Ward 85H,2022-03,26857.6,32711.5,29
well_085,Ward 85H,2022-04,11076.2,15437.3,13
well_085,Ward 85H,2022-05,22361.0,28240.6,31
well_085,Ward 85H,2022-06,18983.9,23660.4,29
well_085,Ward 85H,2022-07,18271.7,25999.6,30
well_085,Ward 85H,2022-08,19115.9,22995.1,31
well_085,Ward 85H,2022-09,16226.8,21223.3,30
well_085,Ward 85H,2022-10,15343.5,18803.6,31
well_085,Ward 85H,2022-11,14338.3,20659.6,30
well_085,Ward 85H,2022-12,14038.5,19104.0,30
well_085,Ward 85H,2023-01,12564.5,16113.7,30
well_085,Ward 85H,2023-02,10160.8,13707.8,29
well_085,Ward 85H,2023-03,12961.6,19597.0,30
well_085,Ward 85H,2023-04,11205.4,14776.5,28
well_085,Ward 85H,2023-05,10257.9,15938.2,30
well_085,Ward 85H,2023-06,8820.3,11445.5,29
well_085,Ward 85H,2023-07,8839.2,13657.9,29
well_085,Ward 85H,2023-08,8405.9,12367.5,30
well_085,Ward 85H,2023-09,9071.9,12533.2,29
well_085,Ward 85H,2023-10,8415.9,12187.1,29
well_085,Ward 85H,2023-11,7930.8,9839.7,29
well_085,Ward 85H,2023-12,8773.4,13175.9,31
well_085,Ward 85H,2024-01,2986.5,3991.7,13
well_085,Ward 85H,2024-02,6524.0,9460.2,28
well_085,Ward 85H,2024-03,6835.7,9047.8,30
well_085,Ward 85H,2024-04,6723.5,9718.4,30
well_085,Ward 85H,2024-05,6656.0,9887.2,30
well_085,Ward 85H,2024-06,2989.0,4159.2,14
well_085,Ward 85H,2024-07,5829.0,7981.2,29
well_085,Ward 85H,2024-08,3281.8,3979.2,17
well_085,Ward 85H,2024-09,5904.6,9885.2,29
well_085,Ward 85H,2024-10,6415.9,7568.7,31
well_085,Ward 85H,2024-11,5305.5,7610.3,30
well_085,Ward 85H,2024-12,5369.9,7674.8,30
well_085,Ward 85H,2025-01,5322.8,6816.6,30
well_085,Ward 85H,2025-02,5909.4,7737.8,29
well_085,Ward 85H,2025-03,5258.2,8259.7,30
well_085,Ward 85H,2025-04,4694.0,6750.8,30
well_085,Ward 85H,2025-05,4970.1,5962.9,31
well_085,Ward 85H,2025-06,1940.2,2499.5,12
well_085,Ward 85H,2025-07,2985.8,4232.3,17
well_085,Ward 85H,2025-08,4813.9,5723.0,30
well_085,Ward 85H,2025-09,4140.6,5414.5,28
well_085,Ward 85H,2025-10,4394.5,5095.5,29
well_085,Ward 85H,2025-11,4827.8,5910.0,30
well_085,Ward 85H,2025-12,3846.0,5903.9,28
well_085,Ward 85H,2026-01,4167.1,5567.2,31
well_085,Ward 85H,2026-02,3690.1,5084.1,28
well_085,Ward 85H,2026-03,3873.5,5175.3,28
well_085,Ward 85H,2026-04,4024.9,5330.8,28
well_085,Ward 85H,2026-05,3429.5,4340.7,30
well_086,Glasscock 86H,2023-03,33625.8,44812.8,28
well_086,Glasscock 86H,2023-04,33293.7,51423.4,30
well_086,Glasscock 86H,2023-05,26738.1,34817.0,28
well_086,Glasscock 86H,2023-06,33144.2,51429.2,31
well_086,Glasscock 86H,2023-07,7159.4,10440.2,8
well_086,Glasscock 86H,2023-08,22411.8,36242.5,30
well_086,Glasscock 86H,2023-09,16710.9,21822.9,21
well_086,Glasscock 86H,2023-10,23262.7,38377.7,29
well_086,Glasscock 86H,2023-11,21004.4,32341.0,29
well_086,Glasscock 86H,2023-12,17474.3,23811.2,29
well_086,Glasscock 86H,2024-01,17721.5,28009.9,31
well_086,Glasscock 86H,2024-02,16513.2,24549.7,30
well_086,Glasscock 86H,2024-03,18368.9,29933.8,29
well_086,Glasscock 86H,2024-04,14861.8,24238.5,29
well_086,Glasscock 86H,2024-05,4732.2,6970.0,9
well_086,Glasscock 86H,2024-06,15867.1,24528.8,29
well_086,Glasscock 86H,2024-07,13677.7,22491.0,28
well_086,Glasscock 86H,2024-08,14544.1,19183.4,31
well_086,Glasscock 86H,2024-09,13582.7,20550.5,31
well_086,Glasscock 86H,2024-10,13777.4,18759.6,29
well_086,Glasscock 86H,2024-11,12290.9,19182.1,29
well_086,Glasscock 86H,2024-12,10773.7,15614.9,29
well_086,Glasscock 86H,2025-01,9979.2,13590.1,28
well_086,Glasscock 86H,2025-02,11980.7,16795.1,31
well_086,Glasscock 86H,2025-03,11618.7,16131.7,31
well_086,Glasscock 86H,2025-04,10367.0,16340.1,29
well_086,Glasscock 86H,2025-05,9116.0,12721.8,29
well_086,Glasscock 86H,2025-06,9490.2,13439.5,28
well_086,Glasscock 86H,2025-07,9513.8,12822.5,29
well_086,Glasscock 86H,2025-08,8750.3,12965.3,28
well_086,Glasscock 86H,2025-09,9219.6,14389.9,29
well_086,Glasscock 86H,2025-10,7953.0,10018.3,28
well_086,Glasscock 86H,2025-11,7726.5,11224.9,29
well_086,Glasscock 86H,2025-12,8833.8,10469.2,29
well_086,Glasscock 86H,2026-01,8569.2,11941.7,30
well_086,Glasscock 86H,2026-02,7927.2,12734.2,29
well_086,Glasscock 86H,2026-03,7808.7,11422.3,30
well_086,Glasscock 86H,2026-04,6953.7,10491.2,29
well_086,Glasscock 86H,2026-05,8661.7,12299.2,31
well_087,Culberson 87H,2024-04,13865.0,22832.1,17
well_087,Culberson 87H,2024-05,19878.1,31185.4,30
well_087,Culberson 87H,2024-06,21878.6,36940.9,31
well_087,Culberson 87H,2024-07,19389.6,32670.4,30
well_087,Culberson 87H,2024-08,5228.2,7315.4,9
well_087,Culberson 87H,2024-09,16341.0,26015.8,31
well_087,Culberson 87H,2024-10,14643.2,24030.4,31
well_087,Culberson 87H,2024-11,14327.4,24005.7,31
well_087,Culberson 87H,2024-12,13425.6,19182.8,31
well_087,Culberson 87H,2025-01,10580.7,15295.2,28
well_087,Culberson 87H,2025-02,10548.0,18116.7,29
well_087,Culberson 87H,2025-03,9836.8,13875.0,30
well_087,Culberson 87H,2025-04,9969.6,16468.9,29
well_087,Culberson 87H,2025-05,10508.1,17597.2,29
well_087,Culberson 87H,2025-06,8766.1,14301.9,29
well_087,Culberson 87H,2025-07,8783.1,12992.8,31
well_087,Culberson 87H,2025-08,8404.3,13713.8,30
well_087,Culberson 87H,2025-09,7338.9,12505.6,28
well_087,Culberson 87H,2025-10,9392.5,13784.5,31
well_087,Culberson 87H,2025-11,7710.8,11270.5,28
well_087,Culberson 87H,2025-12,6229.1,9680.4,28
well_087,Culberson 87H,2026-01,8079.3,14171.3,29
well_087,Culberson 87H,2026-02,6910.1,10988.3,29
well_087,Culberson 87H,2026-03,6730.4,10145.4,29
well_087,Culberson 87H,2026-04,6170.3,9997.0,28
well_087,Culberson 87H,2026-05,6953.2,11844.3,31
well_088,Martin 88H,2021-05,21367.5,14211.7,28
well_088,Martin 88H,2021-06,22326.0,17058.9,30
well_088,Martin 88H,2021-07,19593.4,12781.7,31
well_088,Martin 88H,2021-08,15876.0,11800.1,28
well_088,Martin 88H,2021-09,17274.7,12569.1,30
well_088,Martin 88H,2021-10,17940.2,12502.3,30
well_088,Martin 88H,2021-11,14366.9,11051.1,30
well_088,Martin 88H,2021-12,15433.3,11996.1,31
well_088,Martin 88H,2022-01,13449.9,10490.7,30
well_088,Martin 88H,2022-02,11948.0,8314.2,28
well_088,Martin 88H,2022-03,11711.0,8659.3,28
well_088,Martin 88H,2022-04,12797.4,9864.1,31
well_088,Martin 88H,2022-05,10980.1,6763.2,28
well_088,Martin 88H,2022-06,9765.0,6454.7,29
well_088,Martin 88H,2022-07,9624.7,6481.5,29
well_088,Martin 88H,2022-08,9691.4,7310.8,28
well_088,Martin 88H,2022-09,9543.5,6079.3,30
well_088,Martin 88H,2022-10,8711.1,7121.4,30
well_088,Martin 88H,2022-11,9328.6,7599.2,31
well_088,Martin 88H,2022-12,7462.1,5363.1,29
well_088,Martin 88H,2023-01,8188.5,5977.2,31
well_088,Martin 88H,2023-02,8217.8,6211.8,31
well_088,Martin 88H,2023-03,8503.6,6053.9,31
well_088,Martin 88H,2023-04,7179.3,5037.7,30
well_088,Martin 88H,2023-05,6705.1,4189.4,28
well_088,Martin 88H,2023-06,3538.8,2565.5,14
well_088,Martin 88H,2023-07,6320.3,4941.7,30
well_088,Martin 88H,2023-08,6196.3,4621.2,28
well_088,Martin 88H,2023-09,6054.8,4309.6,28
well_088,Martin 88H,2023-10,4541.5,3113.6,20
well_088,Martin 88H,2023-11,5977.1,3914.8,30
well_088,Martin 88H,2023-12,5920.1,4393.7,31
well_088,Martin 88H,2024-01,6199.0,4219.0,29
well_088,Martin 88H,2024-02,5650.7,4016.4,29
well_088,Martin 88H,2024-03,5180.4,3497.0,28
well_088,Martin 88H,2024-04,5565.3,3987.2,29
well_088,Martin 88H,2024-05,5104.8,3622.0,29
well_088,Martin 88H,2024-06,5126.8,3754.5,29
